client_id,variation,first_start_time,completion_confirm_time,calendar_completion_time_sec,active_completion_time_sec
2806504,Control,2017-04-07 10:48:29+00:00,2017-04-07 10:53:52+00:00,323,323
282077,Control,2017-04-11 00:56:22+00:00,2017-04-11 01:00:36+00:00,254,254
3770237,Control,2017-03-30 07:17:49+00:00,2017-03-30 10:44:44+00:00,12415,231
5662925,Control,2017-04-02 17:11:58+00:00,2017-04-16 12:18:57+00:00,1192019,1029
8705202,Control,2017-04-05 13:36:21+00:00,2017-04-05 13:37:51+00:00,90,90
981888,Control,2017-03-29 11:54:04+00:00,2017-03-29 11:57:58+00:00,234,234
7583640,Control,2017-04-06 15:07:38+00:00,2017-04-06 15:11:35+00:00,237,237
8171000,Control,2017-04-12 16:07:53+00:00,2017-04-12 16:10:24+00:00,151,151
5112619,Control,2017-03-29 23:17:24+00:00,2017-03-29 23:23:13+00:00,349,349
254491,Control,2017-03-30 15:30:29+00:00,2017-03-30 15:38:51+00:00,502,502
1154031,Control,2017-04-08 18:51:27+00:00,2017-04-08 18:54:15+00:00,168,168
1662843,Control,2017-04-02 16:16:14+00:00,2017-04-02 16:17:43+00:00,89,89
5790286,Control,2017-04-09 15:09:46+00:00,2017-04-09 15:14:59+00:00,313,313
823482,Control,2017-03-29 14:26:05+00:00,2017-03-29 14:29:04+00:00,179,179
8014451,Control,2017-04-07 17:20:07+00:00,2017-04-07 17:24:12+00:00,245,245
685442,Control,2017-04-08 16:47:36+00:00,2017-04-08 16:54:10+00:00,394,394
3188445,Control,2017-04-28 11:24:21+00:00,2017-05-20 14:52:36+00:00,1913295,366
8182204,Control,2017-04-22 16:46:44+00:00,2017-04-22 16:53:44+00:00,420,420
8627381,Control,2017-03-29 12:54:01+00:00,2017-03-29 12:58:03+00:00,242,174
8151693,Control,2017-03-29 11:33:35+00:00,2017-06-05 10:57:49+00:00,5873054,215
6168374,Control,2017-03-29 13:21:13+00:00,2017-03-29 13:24:17+00:00,184,184
5555638,Control,2017-03-29 16:00:22+00:00,2017-03-29 16:04:14+00:00,232,232
5552819,Control,2017-04-19 11:07:06+00:00,2017-04-19 11:10:03+00:00,177,177
2763758,Control,2017-04-18 17:57:02+00:00,2017-04-18 18:02:52+00:00,350,350
6735099,Control,2017-04-01 11:51:25+00:00,2017-04-07 10:09:49+00:00,512304,349
9404539,Control,2017-04-14 14:59:34+00:00,2017-04-14 15:01:45+00:00,131,131
6542682,Control,2017-04-08 20:07:14+00:00,2017-04-08 20:12:41+00:00,327,327
4914129,Control,2017-04-03 18:56:10+00:00,2017-04-03 19:02:21+00:00,371,371
2010851,Control,2017-03-29 13:00:36+00:00,2017-03-29 13:03:08+00:00,152,152
6623614,Control,2017-04-12 20:32:23+00:00,2017-04-12 20:36:09+00:00,226,226
9101443,Control,2017-03-30 00:39:02+00:00,2017-04-04 00:18:26+00:00,430764,1238
353727,Control,2017-04-05 19:22:47+00:00,2017-04-05 19:27:01+00:00,254,254
379137,Control,2017-04-12 11:09:22+00:00,2017-04-12 11:10:33+00:00,71,71
2898817,Control,2017-04-12 17:33:00+00:00,2017-04-12 17:36:19+00:00,199,199
786681,Control,2017-04-19 11:38:21+00:00,2017-04-19 11:39:48+00:00,87,87
941279,Control,2017-04-19 11:09:10+00:00,2017-04-19 11:13:53+00:00,283,283
581882,Control,2017-04-19 20:54:28+00:00,2017-04-19 20:57:13+00:00,165,165
2937724,Control,2017-04-11 08:32:14+00:00,2017-04-11 08:42:01+00:00,587,587
7893040,Control,2017-04-24 10:20:13+00:00,2017-04-24 10:24:22+00:00,249,249
8538953,Control,2017-04-24 11:22:46+00:00,2017-04-24 11:26:39+00:00,233,233
118415,Control,2017-04-01 11:35:21+00:00,2017-04-01 11:38:29+00:00,188,188
270682,Control,2017-04-15 19:48:32+00:00,2017-04-15 19:51:24+00:00,172,172
8671775,Control,2017-04-02 12:34:51+00:00,2017-04-16 18:17:19+00:00,1230148,557
4187527,Control,2017-04-03 00:02:07+00:00,2017-04-03 00:11:46+00:00,579,579
6796179,Control,2017-04-06 15:11:50+00:00,2017-04-06 15:20:18+00:00,508,508
1636131,Control,2017-03-29 11:17:31+00:00,2017-04-12 12:32:28+00:00,1214097,588
6199688,Control,2017-04-09 12:57:15+00:00,2017-04-09 13:00:58+00:00,223,223
7538120,Control,2017-03-15 13:07:39+00:00,2017-03-15 13:15:37+00:00,478,478
7852915,Control,2017-03-15 21:34:05+00:00,2017-03-15 21:39:47+00:00,342,342
5609004,Control,2017-04-05 18:25:25+00:00,2017-04-06 10:19:31+00:00,57246,809
3382714,Control,2017-04-10 11:47:25+00:00,2017-04-10 12:00:19+00:00,774,774
2482224,Control,2017-03-15 11:58:46+00:00,2017-03-29 14:53:55+00:00,1220109,278
9409908,Control,2017-04-14 19:10:35+00:00,2017-04-14 19:12:34+00:00,119,119
6255565,Control,2017-04-13 07:21:20+00:00,2017-05-30 20:02:35+00:00,4106475,358
6253802,Control,2017-04-04 17:23:26+00:00,2017-04-06 14:45:56+00:00,163350,2100
144773,Control,2017-04-05 11:03:21+00:00,2017-04-05 11:04:25+00:00,64,64
1770552,Control,2017-03-29 11:35:38+00:00,2017-03-29 11:41:00+00:00,322,322
4852240,Control,2017-04-02 08:53:20+00:00,2017-04-02 08:55:25+00:00,125,125
5625895,Control,2017-04-12 21:29:59+00:00,2017-04-12 21:33:22+00:00,203,203
7044580,Control,2017-04-19 11:31:02+00:00,2017-04-19 12:01:38+00:00,1836,1836
4646433,Control,2017-04-19 15:31:59+00:00,2017-04-19 15:33:29+00:00,90,90
5598911,Control,2017-03-30 07:46:08+00:00,2017-03-30 07:49:37+00:00,209,209
8498591,Control,2017-04-21 15:23:02+00:00,2017-04-27 20:57:38+00:00,538476,382
7385999,Control,2017-04-07 01:24:52+00:00,2017-04-07 01:30:56+00:00,364,364
4992306,Control,2017-04-02 09:53:45+00:00,2017-04-02 10:01:53+00:00,488,488
1181777,Control,2017-04-05 21:05:46+00:00,2017-04-07 09:55:38+00:00,132592,205
204361,Control,2017-04-17 16:24:07+00:00,2017-04-17 16:26:53+00:00,166,166
4972552,Control,2017-04-10 20:00:16+00:00,2017-04-10 20:03:17+00:00,181,181
5021259,Control,2017-04-09 14:28:20+00:00,2017-04-09 14:36:51+00:00,511,511
267299,Control,2017-04-09 11:32:47+00:00,2017-04-11 10:03:30+00:00,167443,551
1667795,Control,2017-04-12 22:11:15+00:00,2017-04-12 22:15:59+00:00,284,284
9424502,Control,2017-03-29 17:49:52+00:00,2017-03-29 17:56:45+00:00,413,413
5037795,Control,2017-04-07 22:20:30+00:00,2017-04-07 22:25:51+00:00,321,321
9787741,Control,2017-04-05 18:07:21+00:00,2017-04-05 18:11:46+00:00,265,265
1032721,Control,2017-04-11 09:41:21+00:00,2017-04-11 09:54:10+00:00,769,769
7013769,Control,2017-04-12 12:06:59+00:00,2017-04-12 12:09:54+00:00,175,175
86616,Control,2017-03-29 15:46:52+00:00,2017-03-29 15:54:20+00:00,448,448
8514305,Control,2017-03-29 17:32:16+00:00,2017-03-29 17:39:08+00:00,412,412
3077416,Control,2017-04-09 20:39:15+00:00,2017-05-14 11:55:01+00:00,2992546,433
9041483,Control,2017-03-29 18:50:51+00:00,2017-03-29 18:53:28+00:00,157,103
4373203,Control,2017-04-19 21:16:07+00:00,2017-04-19 21:36:59+00:00,1252,1252
1051377,Control,2017-04-07 09:09:37+00:00,2017-04-19 18:11:36+00:00,1069319,280
6126502,Control,2017-03-30 00:10:27+00:00,2017-03-30 00:15:05+00:00,278,278
8767041,Control,2017-04-05 20:09:54+00:00,2017-04-05 20:14:36+00:00,282,282
3766933,Control,2017-04-06 12:01:28+00:00,2017-04-06 12:15:57+00:00,869,869
822741,Control,2017-04-13 12:47:21+00:00,2017-04-13 12:49:25+00:00,124,124
5316428,Control,2017-04-19 13:21:18+00:00,2017-04-19 13:32:27+00:00,669,669
8635406,Control,2017-04-07 17:17:48+00:00,2017-04-07 17:26:47+00:00,539,539
4777945,Control,2017-04-08 19:26:33+00:00,2017-04-08 19:28:12+00:00,99,99
7451853,Control,2017-04-21 17:55:17+00:00,2017-04-21 18:07:09+00:00,712,712
3385688,Control,2017-04-12 21:12:23+00:00,2017-05-06 09:50:40+00:00,2032697,494
356363,Control,2017-04-20 11:16:26+00:00,2017-04-20 11:28:51+00:00,745,745
3640838,Control,2017-04-05 14:21:56+00:00,2017-04-05 14:51:09+00:00,1753,1753
9907037,Control,2017-04-07 12:45:12+00:00,2017-04-07 12:53:34+00:00,502,502
8881398,Control,2017-04-08 22:25:16+00:00,2017-04-08 22:35:58+00:00,642,642
2545621,Control,2017-04-07 15:15:10+00:00,2017-04-07 15:18:52+00:00,222,222
607427,Control,2017-04-10 21:08:51+00:00,2017-04-10 21:15:45+00:00,414,414
2700187,Control,2017-04-03 09:02:26+00:00,2017-04-03 09:05:08+00:00,162,162
6226635,Control,2017-04-16 08:31:04+00:00,2017-04-16 08:33:09+00:00,125,125
9750214,Control,2017-03-31 10:40:59+00:00,2017-03-31 10:45:39+00:00,280,280
1459001,Control,2017-04-05 21:24:46+00:00,2017-05-17 13:46:00+00:00,3601274,441
7512804,Control,2017-04-05 12:37:32+00:00,2017-06-13 16:57:16+00:00,5977184,533
6444330,Control,2017-03-31 10:20:58+00:00,2017-03-31 10:25:12+00:00,254,254
3788589,Control,2017-04-05 13:03:12+00:00,2017-04-05 13:14:09+00:00,657,657
2466669,Control,2017-04-10 10:38:46+00:00,2017-04-10 10:40:25+00:00,99,99
2549128,Control,2017-04-12 11:07:20+00:00,2017-04-12 11:13:25+00:00,365,365
6028020,Control,2017-04-08 04:22:02+00:00,2017-04-16 19:06:20+00:00,744258,3022
1986539,Control,2017-04-02 16:03:22+00:00,2017-04-02 16:05:05+00:00,103,103
242922,Control,2017-03-31 09:16:26+00:00,2017-03-31 09:19:51+00:00,205,205
7590603,Control,2017-03-30 11:24:29+00:00,2017-03-30 11:28:30+00:00,241,241
2287580,Control,2017-03-29 11:44:24+00:00,2017-03-29 11:48:34+00:00,250,250
3923067,Control,2017-04-02 18:33:48+00:00,2017-04-02 18:36:03+00:00,135,135
5412643,Control,2017-04-05 13:34:46+00:00,2017-04-05 13:37:13+00:00,147,147
7686541,Control,2017-04-05 21:41:46+00:00,2017-04-05 21:43:44+00:00,118,118
1892368,Control,2017-04-05 13:51:36+00:00,2017-04-05 13:54:39+00:00,183,57
6149800,Control,2017-04-10 11:21:28+00:00,2017-04-10 11:26:31+00:00,303,303
6983917,Control,2017-04-05 11:28:04+00:00,2017-04-19 21:55:30+00:00,1247246,220
9996404,Control,2017-03-29 11:25:57+00:00,2017-03-29 12:23:03+00:00,3426,1631
480944,Control,2017-04-12 11:10:09+00:00,2017-04-12 11:16:05+00:00,356,356
4701960,Control,2017-04-12 18:40:23+00:00,2017-04-12 18:47:05+00:00,402,402
3173824,Control,2017-04-12 12:17:06+00:00,2017-04-12 12:23:12+00:00,366,366
1176152,Control,2017-04-12 11:35:54+00:00,2017-04-12 11:40:27+00:00,273,273
5341221,Control,2017-03-29 15:44:06+00:00,2017-03-29 15:50:14+00:00,368,368
3069127,Control,2017-04-09 20:22:56+00:00,2017-04-09 20:28:00+00:00,304,304
8055629,Control,2017-03-31 15:08:54+00:00,2017-03-31 15:13:41+00:00,287,287
3720127,Control,2017-04-05 11:42:06+00:00,2017-04-05 11:46:57+00:00,291,291
2195967,Control,2017-03-29 12:41:13+00:00,2017-03-29 12:49:05+00:00,472,472
4244465,Control,2017-03-29 11:16:54+00:00,2017-03-29 11:24:55+00:00,481,481
6770720,Control,2017-04-04 18:21:26+00:00,2017-04-23 13:35:46+00:00,1624460,433
3362285,Control,2017-04-05 17:01:11+00:00,2017-04-05 17:03:25+00:00,134,134
8605475,Control,2017-03-29 14:31:23+00:00,2017-05-19 18:47:35+00:00,4421772,278
623101,Control,2017-04-19 15:51:21+00:00,2017-04-19 15:55:31+00:00,250,250
6885985,Control,2017-04-12 11:30:26+00:00,2017-04-12 11:33:14+00:00,168,168
7266777,Control,2017-03-29 11:06:12+00:00,2017-03-29 11:08:26+00:00,134,134
1996689,Control,2017-04-09 20:01:37+00:00,2017-04-09 20:26:53+00:00,1516,1516
8942980,Control,2017-03-30 13:08:10+00:00,2017-03-30 13:11:08+00:00,178,178
351093,Control,2017-04-27 14:58:44+00:00,2017-04-27 15:02:01+00:00,197,197
126171,Control,2017-04-23 13:11:34+00:00,2017-04-23 13:17:41+00:00,367,367
6888356,Control,2017-04-13 09:10:38+00:00,2017-04-17 16:27:35+00:00,371817,960
5007915,Control,2017-04-02 21:43:19+00:00,2017-04-02 21:49:19+00:00,360,360
5194608,Control,2017-04-05 19:29:07+00:00,2017-04-05 19:35:45+00:00,398,398
3466478,Control,2017-03-27 09:25:52+00:00,2017-03-27 09:28:29+00:00,157,157
4561584,Control,2017-04-15 14:00:11+00:00,2017-04-15 14:07:08+00:00,417,417
9577370,Control,2017-04-09 18:57:00+00:00,2017-04-09 18:59:13+00:00,133,133
3399237,Control,2017-04-04 10:26:53+00:00,2017-04-04 10:28:03+00:00,70,70
5977906,Control,2017-04-05 17:38:28+00:00,2017-04-05 17:41:46+00:00,198,198
918500,Control,2017-04-10 10:49:40+00:00,2017-04-10 11:18:05+00:00,1705,1705
2058971,Control,2017-03-29 12:06:57+00:00,2017-03-29 12:18:54+00:00,717,717
1225544,Control,2017-04-12 11:12:47+00:00,2017-04-12 11:17:13+00:00,266,266
4282258,Control,2017-04-06 18:02:56+00:00,2017-04-06 18:11:24+00:00,508,508
2559643,Control,2017-04-06 11:25:55+00:00,2017-06-05 16:44:44+00:00,5203129,143
619342,Control,2017-03-29 11:17:27+00:00,2017-03-29 11:38:33+00:00,1266,1266
1332220,Control,2017-03-29 15:34:59+00:00,2017-04-09 12:46:23+00:00,940284,455
5204398,Control,2017-04-06 23:03:50+00:00,2017-04-06 23:18:21+00:00,871,871
5105149,Control,2017-03-30 08:48:50+00:00,2017-03-30 08:50:58+00:00,128,128
3798807,Control,2017-04-12 11:05:25+00:00,2017-04-12 11:07:41+00:00,136,136
2689442,Control,2017-04-18 11:10:28+00:00,2017-04-18 11:13:33+00:00,185,185
847857,Control,2017-03-29 13:00:04+00:00,2017-04-27 09:47:17+00:00,2494033,271
6382317,Control,2017-04-16 08:04:12+00:00,2017-04-16 08:14:13+00:00,601,601
9245893,Control,2017-04-14 20:04:54+00:00,2017-04-14 20:07:23+00:00,149,149
5612493,Control,2017-04-08 14:26:56+00:00,2017-04-08 14:36:04+00:00,548,548
9331765,Control,2017-04-05 12:15:07+00:00,2017-04-05 12:26:20+00:00,673,673
492655,Control,2017-04-13 09:54:41+00:00,2017-05-22 14:19:44+00:00,3385503,184
694766,Control,2017-04-06 09:31:36+00:00,2017-04-06 09:33:25+00:00,109,109
6739923,Control,2017-03-29 22:07:26+00:00,2017-03-29 22:11:45+00:00,259,259
2695688,Control,2017-04-19 22:50:52+00:00,2017-04-19 23:12:37+00:00,1305,1305
517259,Control,2017-04-13 20:46:15+00:00,2017-05-09 11:38:40+00:00,2213545,117
4829849,Control,2017-03-30 10:44:04+00:00,2017-03-30 10:56:49+00:00,765,765
1901368,Control,2017-04-25 14:19:38+00:00,2017-04-25 14:22:20+00:00,162,162
5433338,Control,2017-04-14 13:07:50+00:00,2017-04-14 13:13:37+00:00,347,347
2652105,Control,2017-04-15 21:48:20+00:00,2017-04-15 21:53:11+00:00,291,291
5777346,Control,2017-04-05 12:43:07+00:00,2017-04-05 12:47:56+00:00,289,289
9189058,Control,2017-04-06 10:16:36+00:00,2017-04-06 10:27:25+00:00,649,649
4190539,Control,2017-04-25 08:57:06+00:00,2017-04-25 08:59:51+00:00,165,165
3750841,Control,2017-03-30 08:11:02+00:00,2017-03-30 08:14:30+00:00,208,208
3700826,Control,2017-04-08 15:52:32+00:00,2017-04-08 15:55:45+00:00,193,193
6029258,Control,2017-03-29 11:32:45+00:00,2017-03-29 11:35:02+00:00,137,137
2020501,Control,2017-04-05 19:08:01+00:00,2017-04-05 19:12:21+00:00,260,260
3831678,Control,2017-04-01 06:52:15+00:00,2017-04-01 07:01:31+00:00,556,556
3885331,Control,2017-04-02 14:28:19+00:00,2017-04-03 10:36:41+00:00,72502,1507
1239722,Control,2017-04-06 00:03:53+00:00,2017-04-23 23:00:22+00:00,1551389,1563
7122374,Control,2017-03-29 19:21:55+00:00,2017-03-29 19:37:11+00:00,916,916
5149271,Control,2017-03-29 21:03:30+00:00,2017-03-29 21:06:11+00:00,161,161
5800745,Control,2017-04-19 12:20:34+00:00,2017-04-19 12:23:33+00:00,179,179
1939550,Control,2017-03-15 11:37:55+00:00,2017-03-15 11:41:28+00:00,213,213
3307527,Control,2017-04-19 20:43:54+00:00,2017-04-19 20:47:54+00:00,240,240
460912,Control,2017-03-30 22:23:57+00:00,2017-03-30 22:45:38+00:00,1301,1301
7463154,Control,2017-04-25 19:26:47+00:00,2017-06-04 10:43:37+00:00,3424610,209
1484467,Control,2017-04-14 11:48:14+00:00,2017-04-14 11:52:54+00:00,280,280
6727416,Control,2017-04-07 01:32:49+00:00,2017-05-22 21:16:01+00:00,3958992,59
8290239,Control,2017-04-14 21:19:05+00:00,2017-04-14 21:28:23+00:00,558,558
8402909,Control,2017-04-15 14:46:40+00:00,2017-04-15 14:56:28+00:00,588,588
4054538,Control,2017-04-05 11:40:52+00:00,2017-04-05 11:53:43+00:00,771,771
7080124,Control,2017-03-29 11:59:51+00:00,2017-03-29 12:04:55+00:00,304,304
1146114,Control,2017-03-29 11:52:04+00:00,2017-03-29 12:04:58+00:00,774,774
9004289,Control,2017-04-12 19:13:08+00:00,2017-04-12 19:17:59+00:00,291,291
8159840,Control,2017-04-02 08:20:23+00:00,2017-04-02 08:28:11+00:00,468,468
1672032,Control,2017-03-15 20:22:55+00:00,2017-03-15 20:24:55+00:00,120,120
7928596,Control,2017-04-19 11:53:53+00:00,2017-04-19 12:16:29+00:00,1356,1356
6000156,Control,2017-04-19 11:20:25+00:00,2017-04-19 11:24:23+00:00,238,238
4647580,Control,2017-04-07 15:23:57+00:00,2017-05-11 08:09:59+00:00,2911562,170
8829649,Control,2017-04-01 08:47:10+00:00,2017-04-01 08:51:07+00:00,237,237
3398321,Control,2017-04-02 09:27:24+00:00,2017-05-09 19:34:20+00:00,3233216,203
4519913,Control,2017-04-10 16:36:37+00:00,2017-04-10 16:39:21+00:00,164,164
4063405,Control,2017-04-08 11:47:29+00:00,2017-04-08 11:56:44+00:00,555,555
6232074,Control,2017-03-29 12:29:45+00:00,2017-03-29 12:34:38+00:00,293,293
9937269,Control,2017-03-29 11:53:21+00:00,2017-03-29 12:14:39+00:00,1278,1278
6047255,Control,2017-03-29 11:32:39+00:00,2017-03-29 11:35:55+00:00,196,196
1113765,Control,2017-04-06 11:22:36+00:00,2017-04-06 11:25:27+00:00,171,171
1361156,Control,2017-04-18 12:22:14+00:00,2017-06-05 07:31:22+00:00,4129748,120
25766,Control,2017-03-29 15:52:59+00:00,2017-03-29 15:58:32+00:00,333,333
6707552,Control,2017-03-29 18:08:51+00:00,2017-03-29 18:10:30+00:00,99,99
7539703,Control,2017-03-31 10:51:10+00:00,2017-03-31 10:57:14+00:00,364,364
6516253,Control,2017-04-03 11:08:30+00:00,2017-04-03 11:11:31+00:00,181,181
2346970,Control,2017-04-09 15:33:34+00:00,2017-04-09 15:38:09+00:00,275,275
9118111,Control,2017-04-12 12:25:21+00:00,2017-04-12 12:27:52+00:00,151,151
3701316,Control,2017-04-12 23:26:00+00:00,2017-04-14 23:19:33+00:00,172413,291
451019,Control,2017-04-06 08:58:26+00:00,2017-05-31 16:24:15+00:00,4778749,94
1557790,Control,2017-04-06 07:02:58+00:00,2017-04-06 07:07:24+00:00,266,266
465367,Control,2017-03-29 20:15:19+00:00,2017-03-29 20:23:15+00:00,476,476
2129448,Control,2017-03-29 17:08:03+00:00,2017-03-29 17:17:17+00:00,554,554
5700388,Control,2017-04-19 13:27:58+00:00,2017-04-19 13:30:52+00:00,174,174
1649221,Control,2017-04-20 17:09:26+00:00,2017-04-20 17:18:27+00:00,541,541
2120119,Control,2017-04-07 14:35:16+00:00,2017-04-07 15:06:24+00:00,1868,1868
3334550,Control,2017-04-01 15:26:05+00:00,2017-05-26 08:36:40+00:00,4727435,168
1113707,Control,2017-04-05 14:23:33+00:00,2017-04-05 14:37:37+00:00,844,844
6949770,Control,2017-03-30 14:52:50+00:00,2017-03-30 14:54:56+00:00,126,126
6227816,Control,2017-03-23 13:59:26+00:00,2017-03-23 14:04:16+00:00,290,290
9342924,Control,2017-04-19 14:13:52+00:00,2017-05-04 10:45:33+00:00,1283501,394
9103512,Control,2017-04-26 18:31:53+00:00,2017-04-26 18:35:23+00:00,210,210
6224380,Control,2017-04-25 06:17:09+00:00,2017-05-08 02:08:43+00:00,1108294,378
5742352,Control,2017-04-07 06:01:04+00:00,2017-04-07 06:06:08+00:00,304,304
6156362,Control,2017-04-07 22:02:12+00:00,2017-04-07 22:08:28+00:00,376,376
6701737,Control,2017-03-29 12:01:14+00:00,2017-03-29 12:03:41+00:00,147,147
5548724,Control,2017-04-05 09:12:36+00:00,2017-04-06 09:01:06+00:00,85710,787
5638347,Control,2017-04-01 18:52:30+00:00,2017-04-01 19:11:53+00:00,1163,1163
1781226,Control,2017-03-29 11:13:40+00:00,2017-03-29 11:49:48+00:00,2168,343
1221967,Control,2017-04-08 12:24:38+00:00,2017-04-08 12:30:24+00:00,346,346
27021,Control,2017-03-22 11:12:09+00:00,2017-03-22 11:34:51+00:00,1362,1362
3443827,Control,2017-04-08 15:24:53+00:00,2017-04-08 15:33:22+00:00,509,509
9289178,Control,2017-03-22 11:17:26+00:00,2017-03-27 07:12:52+00:00,417326,75
6997825,Control,2017-03-30 13:16:43+00:00,2017-04-12 15:08:12+00:00,1129889,446
7019864,Control,2017-04-05 13:17:27+00:00,2017-04-05 13:19:24+00:00,117,117
6433377,Control,2017-04-10 16:52:43+00:00,2017-04-10 16:56:04+00:00,201,201
3608206,Control,2017-04-11 09:23:44+00:00,2017-04-11 09:25:43+00:00,119,119
2395006,Control,2017-03-29 18:47:30+00:00,2017-03-29 18:52:08+00:00,278,278
8331742,Control,2017-04-13 06:38:16+00:00,2017-04-13 06:42:58+00:00,282,282
8170337,Control,2017-04-08 10:52:59+00:00,2017-04-08 10:58:00+00:00,301,301
8448636,Control,2017-03-30 13:12:41+00:00,2017-03-30 13:26:52+00:00,851,851
2734383,Control,2017-03-30 14:38:17+00:00,2017-03-30 14:41:04+00:00,167,167
1873829,Control,2017-04-21 08:56:13+00:00,2017-04-21 09:00:46+00:00,273,273
6355166,Control,2017-04-03 11:24:59+00:00,2017-04-03 11:27:09+00:00,130,130
5488621,Control,2017-04-05 01:44:24+00:00,2017-06-16 15:01:59+00:00,6268655,898
191749,Control,2017-04-03 10:39:46+00:00,2017-04-03 10:42:50+00:00,184,184
8315689,Control,2017-04-16 13:28:10+00:00,2017-04-16 13:30:48+00:00,158,158
7656799,Control,2017-04-05 12:43:57+00:00,2017-04-05 12:47:54+00:00,237,237
7816047,Control,2017-04-05 22:16:21+00:00,2017-04-05 22:25:52+00:00,571,571
3940649,Control,2017-04-05 11:36:23+00:00,2017-04-05 11:47:55+00:00,692,137
8042778,Control,2017-04-10 07:52:10+00:00,2017-04-10 08:09:35+00:00,1045,1045
5788539,Control,2017-03-29 12:00:59+00:00,2017-03-29 12:04:38+00:00,219,219
7872884,Control,2017-03-29 11:52:07+00:00,2017-03-29 11:56:24+00:00,257,84
3145003,Control,2017-04-12 15:35:23+00:00,2017-04-12 15:39:02+00:00,219,219
7009981,Control,2017-03-29 13:48:27+00:00,2017-03-29 13:58:09+00:00,582,582
7598836,Control,2017-04-09 17:04:39+00:00,2017-04-09 17:07:46+00:00,187,187
1869973,Control,2017-04-19 20:31:53+00:00,2017-04-19 20:40:52+00:00,539,539
7698174,Control,2017-04-19 16:36:20+00:00,2017-04-19 16:48:26+00:00,726,726
6565725,Control,2017-04-15 17:20:04+00:00,2017-04-15 17:25:56+00:00,352,352
8064588,Control,2017-04-07 10:43:20+00:00,2017-04-07 11:02:58+00:00,1178,1178
2831452,Control,2017-04-08 11:42:45+00:00,2017-04-08 11:50:39+00:00,474,474
672484,Control,2017-04-01 16:56:36+00:00,2017-04-01 17:03:31+00:00,415,415
9681771,Control,2017-04-08 15:58:55+00:00,2017-04-08 16:03:19+00:00,264,264
1507359,Control,2017-04-02 17:22:17+00:00,2017-04-02 17:23:40+00:00,83,83
7723642,Control,2017-04-05 11:40:19+00:00,2017-04-05 11:58:21+00:00,1082,1082
5077676,Control,2017-03-29 12:03:41+00:00,2017-03-29 12:08:05+00:00,264,264
3510532,Control,2017-04-13 20:15:59+00:00,2017-05-09 16:10:37+00:00,2231678,129
7320878,Control,2017-03-30 19:14:39+00:00,2017-03-30 19:25:31+00:00,652,652
9281398,Control,2017-04-07 08:11:10+00:00,2017-04-07 08:19:16+00:00,486,486
9191139,Control,2017-04-05 12:01:26+00:00,2017-04-05 12:07:06+00:00,340,340
6427730,Control,2017-03-29 13:57:19+00:00,2017-03-29 14:06:24+00:00,545,545
6879669,Control,2017-03-29 13:22:24+00:00,2017-03-29 13:24:32+00:00,128,128
