client_id,variation,start,step_1,step_2,step_3,confirm
170383,Test,1,1,1,1,1
170462,Test,1,1,0,0,0
170507,Control,1,1,1,1,1
170660,Control,1,1,1,1,1
170798,Test,1,1,1,1,1
170865,Control,1,1,1,1,1
170895,Control,1,1,1,1,1
170896,Control,1,1,1,1,1
171096,Test,1,1,1,1,1
171484,Test,1,1,1,1,1
171492,Test,1,1,1,1,1
171583,Test,1,1,1,1,1
171597,Test,1,1,1,1,1
171971,Test,1,1,1,1,1
172422,Test,1,1,1,1,0
172858,Test,1,1,1,1,1
173084,Control,1,1,1,0,0
173122,Control,1,1,1,1,1
173784,Control,1,1,1,1,1
174238,Test,1,1,1,1,1
174244,Test,1,1,1,1,1
174360,Control,1,0,0,0,0
174800,Control,1,1,1,1,1
174806,Control,1,1,1,1,1
175033,Control,1,1,1,1,1
175128,Control,1,1,1,0,0
175196,Control,1,1,1,0,0
175625,Test,1,1,1,1,0
175752,Test,1,1,1,1,1
175784,Control,1,1,1,1,1
175907,Test,1,1,0,0,0
176114,Test,1,1,1,1,1
176808,Control,1,1,1,1,1
176963,Test,1,1,1,1,1
176966,Test,1,1,1,1,1
177581,Control,1,1,1,1,1
177765,Test,1,1,1,1,1
177876,Control,1,1,1,1,1
177990,Control,1,1,1,1,1
178125,Test,1,1,1,1,1
178214,Test,1,1,1,1,1
178493,Control,1,1,1,1,1
178853,Control,1,0,0,0,0
179027,Control,1,1,0,0,0
179076,Control,1,1,1,1,1
179119,Test,1,1,1,1,1
179358,Test,1,1,1,0,0
179489,Control,1,1,1,1,1
179667,Test,1,1,0,0,0
180142,Control,1,1,1,1,1
180381,Control,1,1,1,1,1
180404,Control,1,1,1,1,1
180425,Test,1,1,1,1,1
180953,Control,1,1,1,1,1
181125,Test,1,1,1,1,1
181254,Test,1,1,1,1,1
182074,Test,1,1,1,1,1
182574,Control,1,1,1,1,1
182575,Control,1,1,1,1,0
182591,Control,1,1,1,1,0
182739,Test,1,1,1,1,1
183077,Test,1,1,1,1,1
183287,Control,1,1,1,1,1
183399,Control,1,1,1,1,1
183713,Control,1,0,0,0,0
183720,Test,1,1,1,1,1
183855,Control,1,1,1,1,1
184127,Test,1,1,1,1,1
184211,Control,1,1,1,1,1
184216,Test,1,1,1,1,1
184396,Test,1,1,1,0,0
184701,Test,1,1,1,1,1
184963,Control,1,1,1,1,1
185096,Test,1,1,1,1,1
185553,Control,1,1,0,0,0
185675,Test,1,1,1,1,1
185881,Control,1,1,1,1,1
185963,Test,1,1,1,1,1
186246,Control,1,1,1,1,1
186550,Test,1,0,0,0,0
186612,Control,1,1,1,1,1
186857,Test,1,1,1,1,1
187308,Test,1,1,1,1,0
187326,Test,1,0,0,0,0
187498,Test,1,1,1,1,1
187547,Test,1,1,1,1,1
187837,Control,1,1,1,1,1
187901,Control,1,1,1,1,1
187902,Test,1,1,1,0,0
188427,Control,1,1,1,1,1
188807,Control,1,1,1,1,0
189053,Control,1,1,1,1,1
189267,Control,1,1,1,1,1
189299,Control,1,1,1,1,1
189571,Control,1,1,1,1,1
189572,Test,1,1,1,1,1
190001,Test,1,1,1,1,1
190197,Control,1,1,1,1,1
190246,Test,1,1,1,1,1
190580,Test,1,1,1,1,1
190598,Test,1,1,1,1,1
191300,Test,1,1,1,1,0
191373,Control,1,1,1,1,1
191619,Test,1,1,1,1,1
191749,Control,1,1,1,1,1
191877,Test,1,1,1,1,1
192049,Test,1,1,1,0,0
192160,Test,1,0,0,0,0
192386,Test,1,0,0,0,0
192518,Test,1,1,1,1,1
192577,Test,1,1,1,1,1
192654,Test,1,0,0,0,0
192775,Test,1,1,0,0,0
193054,Control,0,1,1,1,1
193111,Test,1,1,1,1,1
193303,Test,1,1,1,1,1
193305,Test,1,1,1,1,1
193457,Test,1,1,1,1,1
193613,Control,1,0,0,0,0
193835,Control,1,1,1,1,1
194066,Test,1,1,1,0,0
194329,Control,1,1,1,1,1
194470,Test,1,0,0,0,0
194686,Control,1,1,1,1,1
194784,Test,1,1,1,1,1
194816,Test,1,1,1,1,0
195080,Test,1,1,1,1,1
195166,Test,1,1,1,1,1
195310,Control,1,1,1,1,1
195446,Control,1,1,1,1,1
195455,Test,1,1,1,1,0
195655,Test,1,1,1,1,1
195714,Control,1,1,1,1,1
196053,Control,1,1,1,1,1
196103,Control,1,1,1,1,1
196286,Control,1,1,1,1,1
196531,Test,1,1,1,1,0
196635,Test,1,1,1,1,1
196675,Control,1,1,1,1,1
196865,Control,1,0,0,0,0
196988,Test,1,1,1,0,0
197335,Control,1,0,0,0,0
197374,Test,1,1,1,1,1
197518,Control,1,1,1,1,1
197560,Test,1,1,1,1,1
197793,Test,1,1,1,1,1
197955,Control,1,0,0,0,0
198652,Test,1,1,1,1,1
198773,Control,1,1,0,0,0
198857,Control,1,1,1,1,1
198932,Control,1,1,1,1,1
198935,Test,1,1,1,1,1
199386,Test,1,1,1,1,1
200308,Test,1,1,0,0,0
200352,Control,1,1,1,1,1
200372,Control,1,1,1,1,1
200598,Test,1,1,1,1,1
200604,Control,1,1,1,1,1
200648,Test,1,1,1,1,0
200698,Test,1,1,1,1,1
200707,Test,1,1,1,1,1
201225,Control,1,1,1,0,0
201392,Control,1,1,1,1,1
201394,Test,1,1,1,1,1
201447,Test,1,1,1,1,1
201641,Test,1,1,1,1,1
201846,Test,1,1,0,0,0
201909,Test,1,1,1,1,1
202371,Test,1,1,1,1,1
202856,Control,1,1,1,1,1
202865,Control,1,1,1,1,1
202925,Control,1,1,1,1,0
202973,Test,1,1,1,1,1
203027,Test,1,1,1,1,1
203223,Test,1,1,1,1,1
203427,Control,1,1,0,0,0
203500,Test,1,0,0,0,0
203702,Control,1,1,1,0,0
203797,Test,1,0,0,0,0
204212,Control,1,1,1,1,1
204361,Control,1,1,1,1,1
204445,Test,1,1,1,1,1
204496,Control,1,1,1,1,0
204784,Test,1,1,1,1,1
204888,Test,1,1,1,1,1
205273,Test,1,1,1,1,1
205429,Test,1,1,1,1,1
205563,Test,1,1,1,1,1
206428,Test,1,1,1,1,1
206829,Control,1,1,1,1,1
206871,Test,1,1,1,1,0
207109,Test,1,1,1,1,0
207261,Test,1,1,1,1,1
207299,Control,1,1,1,1,1
207387,Test,1,1,1,1,0
207416,Control,1,1,1,1,1
207455,Test,1,0,0,0,0
207721,Control,1,1,1,1,1
208156,Test,1,1,1,1,1
208237,Control,1,1,1,1,1
208307,Control,1,1,1,1,0
208505,Test,1,1,1,1,1
208525,Test,1,1,1,0,0
208722,Control,1,1,1,0,0
208784,Test,1,1,1,1,1
209090,Control,1,1,1,0,0
209099,Test,1,1,1,1,1
209462,Test,1,1,1,1,1
209511,Control,1,1,1,1,1
209532,Control,1,0,0,0,0
210140,Test,1,1,1,1,1
210141,Test,1,1,1,1,1
210180,Test,1,1,1,1,0
210347,Control,1,1,1,1,1
210473,Control,1,1,1,1,1
210667,Test,1,1,1,1,1
211023,Test,1,1,1,1,1
211380,Test,1,1,0,0,0
211694,Test,1,1,1,1,1
211709,Control,1,1,1,1,1
211786,Control,1,1,0,0,0
212071,Control,1,1,1,1,1
212654,Test,1,1,1,1,1
213006,Test,1,1,1,0,0
213870,Control,1,0,0,0,0
214083,Test,1,1,1,0,0
214594,Control,1,1,1,1,1
214667,Test,1,0,0,0,0
214786,Control,1,1,1,0,0
214944,Control,1,0,0,0,0
214998,Control,1,1,1,1,1
215411,Test,1,1,1,1,1
215661,Test,1,1,1,1,1
215880,Control,1,1,1,0,0
216445,Control,1,1,1,1,1
217308,Test,1,1,1,1,1
217500,Control,1,1,1,1,1
217547,Test,1,1,1,1,1
217761,Test,1,0,0,0,0
217950,Test,1,0,0,0,0
218589,Test,1,1,1,1,1
218777,Test,1,1,1,1,1
218903,Control,1,0,0,0,0
219038,Test,1,1,0,0,0
219207,Test,1,1,0,0,0
219230,Control,1,1,0,0,0
219306,Control,1,1,1,1,1
219592,Test,1,1,1,1,1
219851,Control,1,1,1,1,1
219882,Test,1,0,0,0,0
219909,Test,1,1,1,1,1
220061,Test,1,1,0,0,0
220394,Control,1,1,1,1,1
220594,Test,1,1,1,1,1
220644,Control,1,1,1,1,1
220901,Control,1,1,1,1,1
221092,Test,1,1,1,1,1
221296,Test,1,1,1,1,1
221354,Control,1,1,1,1,1
221385,Test,1,1,1,1,1
221558,Control,1,1,1,1,1
221734,Control,1,1,1,1,1
221775,Control,1,0,0,0,0
221779,Test,1,1,1,1,1
222111,Test,1,1,1,1,1
222315,Control,1,1,1,1,0
222726,Control,1,1,1,1,1
222973,Test,1,1,0,0,0
223224,Control,1,1,1,1,1
223802,Test,1,1,0,0,0
224102,Control,1,1,1,1,1
224773,Test,1,1,0,0,0
225062,Control,1,1,0,0,0
225103,Control,1,1,1,1,1
225368,Control,1,1,1,0,0
225675,Control,1,1,1,0,0
225928,Control,1,1,1,1,1
226198,Test,1,1,1,1,1
226234,Control,1,1,1,1,1
226403,Control,1,1,1,0,0
226818,Test,1,1,1,1,1
226840,Control,1,0,0,0,0
226853,Test,1,1,1,1,1
227083,Control,1,1,1,1,0
227588,Test,1,1,1,1,1
227610,Test,1,1,1,1,1
227629,Control,1,1,1,1,1
227631,Test,1,1,1,1,1
227805,Test,1,1,1,1,1
228465,Test,1,1,1,1,1
228538,Test,1,1,1,1,0
228662,Test,1,1,1,1,1
228758,Test,1,1,0,0,0
228783,Test,1,1,0,0,0
228868,Test,1,1,1,1,1
229123,Test,1,1,1,1,1
229242,Control,1,1,1,1,1
229490,Test,1,1,1,1,1
229500,Control,1,1,1,1,1
229522,Test,1,1,1,1,1
229701,Control,1,1,1,1,1
229800,Test,1,1,1,1,1
230117,Control,1,1,1,0,0
230423,Test,1,1,1,1,1
230492,Control,1,1,1,1,1
230538,Test,1,1,1,1,1
230551,Test,1,1,1,1,0
230560,Control,1,1,1,1,1
230950,Control,1,1,1,1,1
231622,Test,1,1,1,0,0
231804,Test,1,1,1,0,0
233145,Test,1,1,1,1,1
233249,Control,1,1,1,1,1
233312,Test,1,1,1,1,1
233344,Test,1,1,1,1,1
233391,Test,1,1,1,1,1
233429,Test,1,1,1,1,1
233601,Control,1,1,1,1,1
233796,Test,1,1,1,1,0
233799,Control,1,1,1,1,1
233965,Control,1,1,1,1,1
234014,Test,1,1,1,1,1
234316,Test,1,1,1,1,1
234491,Control,1,1,1,1,0
234619,Test,1,1,1,1,1
235037,Test,1,1,1,1,1
235156,Test,1,1,0,0,0
235331,Control,1,1,1,1,1
235342,Test,1,1,1,1,1
236486,Control,1,1,1,1,1
236511,Test,1,1,1,1,1
236546,Control,1,1,1,1,1
236696,Test,1,1,1,1,1
237072,Test,1,0,0,0,0
237182,Control,1,1,1,1,0
237500,Control,1,0,0,0,0
237511,Test,1,1,1,1,1
237525,Control,1,1,1,1,1
237611,Test,1,1,1,1,1
237686,Test,1,0,0,0,0
237822,Control,1,1,1,1,1
237927,Control,1,1,1,1,1
238091,Test,1,1,1,1,1
238154,Control,1,1,1,1,1
238320,Control,1,0,0,0,0
238490,Control,1,1,1,1,1
238672,Control,1,0,0,0,0
238874,Control,1,1,1,1,0
239127,Test,1,1,1,1,1
239136,Control,1,1,1,1,1
239291,Test,1,1,1,1,1
239465,Test,1,1,1,1,0
239685,Control,1,1,1,1,0
239772,Control,1,1,1,1,1
239815,Control,1,1,1,0,1
240288,Control,1,1,1,1,1
240400,Control,1,1,1,1,1
240468,Control,1,1,1,1,1
240560,Test,1,1,1,1,1
241057,Control,1,1,1,1,1
241085,Test,1,1,1,1,1
241571,Control,1,1,1,1,1
242019,Control,1,1,1,1,0
242197,Test,1,1,1,1,1
242235,Test,1,1,1,1,1
242241,Control,1,1,0,0,0
242262,Control,1,1,1,1,1
242576,Test,1,1,1,1,1
242792,Control,1,0,0,0,0
242833,Control,1,1,1,1,1
242922,Control,1,1,1,1,1
243705,Test,1,1,1,1,1
244011,Test,1,1,1,1,1
244283,Test,1,0,0,0,0
244304,Control,1,1,1,1,1
244487,Test,1,1,1,1,1
244897,Control,1,1,1,1,0
244941,Test,1,1,1,1,1
245270,Control,1,1,1,1,1
245312,Test,1,1,1,1,0
245646,Control,1,1,1,1,1
246429,Test,1,1,1,1,1
246710,Test,1,1,1,1,1
246812,Test,1,1,1,1,1
246901,Test,1,1,1,1,1
246911,Control,1,1,1,1,1
246922,Test,1,0,0,0,0
247432,Control,1,1,1,1,0
247960,Test,1,1,1,1,1
248317,Test,1,1,1,1,1
248347,Control,1,0,0,0,0
248426,Test,1,1,1,1,0
248485,Control,1,1,1,1,1
248531,Test,1,1,1,1,1
248569,Test,1,1,1,1,1
249333,Control,1,1,1,1,1
249632,Test,1,1,1,1,1
249680,Control,1,1,1,1,0
249743,Control,1,1,1,1,1
250165,Control,1,1,1,1,1
250277,Control,1,1,0,0,0
250645,Test,1,1,1,1,1
250763,Control,1,1,1,1,1
250924,Test,1,1,1,1,1
251184,Control,1,1,1,1,1
251242,Control,1,1,0,0,0
251414,Test,1,1,1,1,1
251479,Control,1,1,0,0,0
251519,Test,1,0,0,0,0
251727,Control,1,1,0,0,0
251748,Test,1,1,1,1,1
252002,Control,1,1,1,1,1
252042,Control,1,1,1,0,0
252085,Control,1,0,0,0,0
252509,Control,1,1,1,1,1
252667,Test,1,1,1,1,1
252744,Control,1,0,0,0,0
252898,Test,1,1,1,1,1
253049,Test,1,1,1,1,1
253211,Test,1,1,1,1,0
253639,Test,1,1,1,1,1
253737,Control,1,1,1,1,1
253977,Control,1,1,1,1,1
254266,Control,1,1,1,1,1
254302,Test,1,1,1,1,1
254417,Test,1,1,1,1,1
254491,Control,1,1,1,1,1
254505,Test,1,1,1,1,1
254529,Control,1,1,1,1,1
254604,Test,1,1,1,1,1
254909,Control,1,1,1,1,1
254955,Test,1,1,1,1,1
255668,Control,1,1,1,0,0
255743,Control,1,1,1,1,1
256199,Control,1,1,1,1,0
256277,Test,1,1,1,1,1
256308,Control,1,0,0,0,0
256318,Control,1,1,1,1,1
256325,Test,1,0,0,0,0
256853,Control,1,1,1,0,0
257116,Test,1,1,1,1,1
257259,Test,1,1,1,1,1
257347,Test,1,1,1,0,0
257411,Control,1,0,0,0,0
257597,Control,1,1,1,1,1
257840,Test,1,1,1,1,1
257907,Test,1,1,1,1,1
258144,Test,1,1,1,1,1
258198,Control,1,1,1,1,1
258243,Test,1,0,0,0,0
258563,Control,1,1,1,1,0
258829,Control,1,1,1,1,1
258909,Test,1,1,1,1,1
259061,Control,1,1,1,1,1
259228,Test,1,1,1,1,1
259331,Test,1,1,1,0,0
259424,Control,1,0,0,0,0
259817,Test,0,1,1,1,1
260044,Test,1,1,1,1,1
260054,Control,1,1,1,0,0
260336,Test,1,1,1,1,1
260668,Test,1,1,1,1,1
260727,Test,1,1,1,1,1
260843,Test,1,1,1,1,1
261325,Test,1,1,0,0,0
261440,Control,1,0,0,0,0
261785,Test,1,0,0,0,0
261852,Test,1,1,1,1,1
261857,Control,1,0,0,0,0
262054,Control,1,1,1,1,1
262201,Control,1,0,0,0,0
262503,Test,1,1,1,1,1
262535,Control,1,1,1,1,1
262591,Control,1,1,1,1,0
262702,Test,1,1,1,1,1
263177,Test,1,1,1,1,0
263217,Control,1,1,1,1,1
263861,Test,1,1,1,1,1
264049,Test,1,1,1,1,1
265126,Test,1,1,0,0,0
265715,Test,1,1,1,1,1
266183,Control,1,1,1,1,1
266232,Test,1,1,1,1,1
266315,Test,1,1,1,0,0
266404,Test,1,1,1,1,1
266497,Control,1,0,0,0,0
266635,Control,1,1,1,0,0
266896,Test,1,0,0,0,0
267117,Control,1,0,0,0,0
267299,Control,1,1,1,1,1
267341,Test,1,1,1,1,1
267391,Test,1,1,1,1,1
267397,Control,1,0,0,0,0
267446,Control,1,1,1,1,1
267551,Test,1,0,0,0,0
267576,Control,1,1,1,1,1
267928,Test,1,1,1,1,1
268386,Control,1,1,1,1,1
268415,Test,1,1,1,1,1
268441,Control,1,1,1,1,1
268509,Control,1,1,1,1,0
268845,Control,1,0,0,0,0
268908,Control,1,1,1,1,1
268972,Control,1,1,1,1,1
269352,Control,1,1,1,1,1
269373,Control,1,1,1,1,1
269520,Control,1,1,1,1,1
269529,Test,1,1,1,1,1
269636,Control,1,1,1,1,1
269660,Test,1,1,1,1,1
269751,Test,1,1,0,0,0
270013,Test,1,1,1,1,1
270173,Test,1,1,1,1,1
270527,Control,1,1,1,1,1
270539,Test,1,1,1,1,1
270682,Control,1,1,1,1,1
271343,Test,1,1,1,1,1
271577,Control,1,1,1,1,1
271840,Test,1,1,1,1,0
271955,Control,1,1,1,1,1
272484,Test,1,0,0,0,0
272924,Control,1,1,1,1,0
272934,Control,1,1,1,1,1
273258,Control,1,1,1,1,0
273319,Control,1,1,1,1,1
273469,Test,1,1,1,1,1
273721,Test,1,1,1,1,0
273872,Control,1,1,1,1,1
274222,Control,1,1,1,1,0
274416,Test,1,1,0,0,0
274453,Control,1,1,1,1,1
274476,Test,1,1,1,1,1
274798,Control,1,1,1,1,1
274816,Control,1,0,0,0,0
275144,Test,1,1,1,1,1
275210,Test,1,1,1,1,1
275288,Test,1,1,1,1,0
276792,Test,1,1,1,1,1
277068,Test,1,1,1,1,1
277251,Control,1,1,1,1,1
277560,Control,1,1,1,1,0
277875,Control,1,0,0,0,0
278017,Test,1,1,1,1,1
278457,Test,1,1,1,1,1
278834,Control,1,1,1,1,0
278839,Test,1,1,0,0,0
278866,Control,1,0,0,0,0
279311,Test,1,1,1,0,1
279675,Test,1,1,1,1,1
279718,Test,1,1,1,1,0
279820,Test,1,0,0,0,0
280389,Test,1,1,1,1,1
280640,Control,1,1,1,0,0
280881,Test,1,1,1,1,1
280950,Control,1,0,0,0,0
281095,Test,1,1,1,1,1
281100,Test,1,1,1,1,1
282077,Control,1,1,1,1,1
282081,Control,1,1,1,1,1
282393,Control,1,1,1,1,1
283127,Test,1,1,1,1,1
283311,Test,1,1,1,1,0
283338,Control,1,0,0,0,0
283734,Test,1,1,1,1,1
283840,Test,1,1,1,1,1
284347,Control,1,1,1,0,0
284427,Test,1,1,1,1,1
284562,Test,1,1,1,0,0
284648,Test,1,1,1,1,1
285205,Control,1,0,0,0,0
285338,Test,1,1,1,1,1
285619,Control,1,1,1,1,1
285977,Control,1,1,1,0,0
286117,Control,1,0,0,0,0
286645,Test,1,1,1,1,1
286837,Test,1,1,1,1,1
286957,Test,1,1,1,1,1
287006,Control,1,1,1,1,1
287010,Test,1,1,1,1,1
287195,Test,1,1,1,1,1
287360,Test,1,1,1,1,1
287737,Control,1,1,1,1,0
287756,Control,1,0,0,0,0
287817,Test,1,1,1,1,1
288973,Test,1,1,1,0,0
289030,Control,1,0,0,0,0
289514,Control,1,0,0,0,0
289716,Test,1,0,0,0,0
289799,Test,1,0,0,0,0
290869,Control,1,0,0,0,0
291182,Control,1,1,1,1,1
291330,Control,1,1,0,0,0
291411,Control,1,1,1,1,1
292165,Control,1,1,1,1,1
292316,Test,1,0,0,0,0
292370,Control,1,1,1,1,1
292583,Test,1,1,1,1,1
292662,Control,1,1,1,1,0
292742,Test,1,1,1,1,1
292768,Control,1,0,0,0,0
292788,Test,1,1,1,1,1
292954,Control,1,1,1,1,1
293002,Control,1,1,0,0,0
293075,Test,1,1,1,1,1
293082,Test,1,0,0,0,0
293284,Control,1,1,0,0,0
293500,Control,1,1,1,1,1
293841,Control,1,1,1,1,1
294034,Test,1,1,1,1,1
294716,Control,1,1,1,1,1
294956,Test,1,1,1,1,1
295552,Test,1,1,1,1,1
295651,Test,1,1,1,1,0
295858,Test,1,1,1,1,1
296131,Test,1,1,1,1,1
296154,Control,1,1,1,1,1
296161,Control,1,1,1,1,1
296285,Control,1,1,1,1,1
296314,Test,1,1,1,1,1
296402,Test,1,0,0,0,0
296527,Control,1,1,1,1,1
297011,Control,1,1,1,1,1
297220,Control,1,1,1,1,1
297253,Test,1,1,1,1,1
297472,Control,1,1,1,1,1
297511,Test,1,1,1,1,1
297721,Test,1,1,1,1,1
297788,Test,1,1,1,1,1
297959,Test,1,0,0,0,0
298442,Control,1,1,1,1,1
298590,Test,1,1,1,1,0
298708,Test,1,1,1,1,1
298786,Test,1,1,1,1,1
298925,Control,1,1,1,1,1
299060,Control,1,1,1,1,1
299462,Control,1,1,1,1,1
299523,Control,1,1,1,1,1
299563,Control,1,1,1,1,1
299872,Control,1,1,1,1,1
300527,Test,1,1,1,1,1
300899,Test,1,1,1,0,0
301097,Control,1,1,1,1,1
301141,Control,1,1,1,1,1
301165,Test,1,1,1,1,1
301330,Control,1,1,1,1,1
301637,Test,1,1,1,1,1
301969,Test,1,1,1,1,1
302069,Control,1,1,1,1,1
302083,Test,1,1,1,1,1
302140,Test,1,1,1,1,1
302202,Control,1,0,0,0,0
303136,Test,1,1,1,1,1
303432,Test,1,1,1,1,1
303497,Test,1,1,1,1,1
303551,Test,1,1,0,0,0
303920,Test,1,1,1,1,1
304434,Test,1,1,0,0,0
304915,Test,1,1,1,1,1
304982,Control,1,0,0,0,0
305018,Control,1,1,1,0,0
305028,Test,1,1,1,1,1
305138,Control,1,1,1,0,0
305251,Test,1,1,1,1,1
305572,Control,1,1,1,1,1
305648,Test,1,1,1,1,1
306118,Test,1,1,1,1,1
306459,Test,1,1,1,1,1
306592,Test,1,1,1,1,1
307667,Control,1,1,1,1,1
307881,Test,1,1,1,1,1
307903,Control,1,1,1,1,0
308060,Test,1,1,1,1,1
308167,Test,1,1,1,1,1
308531,Test,1,1,1,1,1
308702,Test,1,1,0,0,0
309009,Test,1,1,1,1,1
309189,Control,1,1,1,1,1
309302,Test,1,1,1,1,0
309362,Test,1,1,1,1,1
309480,Test,1,1,1,0,0
309508,Control,1,1,1,1,1
309715,Control,1,1,1,1,1
309846,Test,1,1,1,0,0
309851,Control,1,1,1,1,0
309979,Control,1,1,1,1,1
310181,Test,1,1,1,1,1
310366,Control,1,1,1,1,0
310380,Control,1,1,1,1,1
310446,Test,1,1,1,0,0
310644,Test,1,1,1,0,0
310721,Test,1,1,1,1,1
311194,Control,1,0,0,0,0
311251,Test,1,1,1,1,1
311296,Control,1,0,0,0,0
311471,Control,1,0,0,0,0
311794,Control,1,1,1,1,1
312042,Test,1,1,1,1,1
312094,Control,1,1,1,1,1
312131,Test,1,1,1,1,0
312165,Control,1,1,1,0,0
312199,Test,1,1,1,1,1
312698,Control,1,1,1,1,1
312726,Control,1,1,1,1,1
312781,Test,1,1,1,1,1
312799,Control,1,1,1,1,1
312887,Test,1,1,1,1,1
312984,Control,1,1,1,1,1
313261,Control,1,0,0,0,0
313570,Test,1,1,1,1,1
313591,Test,1,1,1,1,1
313763,Control,1,1,1,1,1
313789,Control,1,1,1,1,1
314189,Test,1,1,1,1,1
314209,Test,1,1,1,1,1
314673,Test,1,1,1,1,1
314958,Control,1,1,1,1,1
314959,Control,1,1,1,1,1
315324,Test,1,1,1,1,1
316017,Test,1,1,1,1,1
316463,Control,1,1,1,1,1
316514,Test,1,1,1,1,1
316689,Control,1,1,1,1,1
316989,Test,1,1,1,1,1
317043,Control,1,1,1,1,1
317351,Test,1,1,1,1,1
317438,Test,1,1,1,1,0
317713,Test,1,1,0,0,0
317857,Test,1,1,0,0,0
318182,Control,1,1,1,1,1
318535,Test,1,1,1,1,1
318680,Test,1,0,0,0,0
318831,Test,1,1,1,1,0
318849,Test,1,1,1,1,1
318876,Test,1,1,1,1,1
318888,Test,1,1,1,1,0
319514,Test,1,1,1,1,1
319618,Test,1,1,1,1,1
319648,Test,1,1,1,1,1
319800,Test,1,0,0,0,0
319807,Control,1,1,1,0,0
319927,Control,1,1,1,1,0
319971,Control,1,1,1,1,1
320094,Test,1,1,1,1,1
320321,Test,1,1,1,1,1
320499,Control,1,1,1,1,1
320586,Control,1,1,1,1,1
320617,Test,1,1,1,1,1
320786,Control,1,1,1,1,1
320798,Test,1,1,0,0,0
320868,Test,1,1,0,0,0
321188,Control,1,0,0,0,0
321523,Test,1,1,1,1,1
321755,Test,1,0,0,0,0
322007,Test,1,1,1,1,1
322174,Control,1,1,1,1,0
322453,Control,1,1,1,1,1
322785,Test,1,1,1,1,0
322818,Control,1,0,0,0,0
322874,Control,1,1,1,1,1
322927,Control,1,1,1,1,1
323290,Control,1,1,1,1,1
323337,Control,1,1,1,1,0
323407,Control,1,1,1,1,1
323628,Test,1,1,0,0,0
323720,Test,1,1,1,1,1
323753,Test,1,1,1,1,1
323950,Control,1,1,1,1,1
323999,Test,1,1,1,1,1
324086,Control,1,1,0,0,0
324094,Test,1,1,1,1,1
324516,Control,1,1,1,1,1
325301,Control,1,1,1,1,1
325599,Control,1,0,0,0,0
325933,Test,1,1,1,1,1
326039,Control,1,1,1,1,1
326204,Test,1,0,0,0,0
326512,Test,1,1,1,1,0
326613,Test,1,1,1,1,0
326707,Test,1,1,1,1,0
327151,Control,0,0,0,0,1
327337,Control,1,1,1,1,1
327362,Test,1,1,1,0,0
327511,Test,1,1,1,1,1
327520,Test,1,1,0,0,0
327539,Test,1,1,1,1,1
327568,Test,1,1,1,1,1
327738,Control,1,0,0,0,0
327979,Control,1,0,0,0,0
328027,Control,1,1,1,1,1
328050,Control,1,1,1,1,1
329062,Test,1,1,1,1,1
329574,Test,1,1,1,1,1
329631,Control,1,1,1,1,1
329693,Control,1,1,1,1,1
329730,Test,1,1,1,1,1
330024,Control,1,1,1,1,1
330035,Test,1,1,1,1,1
330243,Control,1,1,0,0,0
330666,Control,1,1,1,1,1
331139,Test,1,1,1,1,1
331166,Test,1,1,0,0,0
331379,Control,1,1,1,1,1
331795,Control,1,1,1,1,1
332073,Control,1,1,1,1,1
332101,Test,1,1,1,1,1
332121,Control,1,1,1,1,0
332287,Test,1,1,1,1,1
332658,Test,1,1,1,1,1
333023,Test,1,1,1,1,1
333321,Test,1,1,1,0,0
333392,Test,1,1,1,1,1
333744,Test,1,1,1,1,0
334181,Test,1,1,1,1,1
334242,Test,1,0,0,0,0
334362,Test,1,1,1,0,0
334785,Test,1,0,0,0,0
334941,Control,1,1,1,1,1
335080,Control,1,1,1,1,1
335335,Test,1,1,1,1,1
335389,Control,1,1,1,1,1
335786,Test,1,1,1,1,0
335913,Test,1,1,1,0,0
335950,Control,1,0,0,0,0
336166,Control,1,1,1,1,1
336203,Control,1,1,1,1,1
336265,Test,1,1,1,1,1
336279,Control,1,1,1,1,1
336414,Control,1,1,1,1,1
336421,Test,1,0,0,0,0
336903,Test,1,1,1,1,0
337421,Test,1,1,1,1,1
337729,Control,1,1,1,1,1
337878,Test,1,1,1,1,1
338164,Control,1,1,0,1,1
338292,Test,1,1,1,1,1
338607,Test,1,1,1,1,1
338641,Control,1,0,0,0,0
338896,Control,1,0,0,0,0
339004,Control,1,1,1,1,1
339258,Test,1,1,0,0,0
339396,Control,1,1,1,1,1
339684,Test,1,1,1,1,1
340120,Control,1,1,1,1,0
340192,Test,1,1,1,1,1
340426,Test,1,0,0,0,0
340480,Test,1,1,1,1,0
340534,Control,1,0,0,0,0
340947,Test,1,0,0,0,0
341102,Test,1,1,0,0,0
341409,Test,1,0,0,0,0
341429,Control,1,1,1,1,1
341647,Test,1,1,1,1,1
341976,Test,1,1,1,1,1
342070,Test,1,1,0,1,1
342283,Test,1,1,1,1,1
342322,Test,1,1,1,1,1
342333,Control,1,1,1,1,1
342341,Control,1,1,1,1,1
342517,Control,1,1,1,1,1
342646,Control,1,0,0,0,0
342684,Control,1,1,1,1,1
342757,Test,1,1,1,1,1
343183,Control,1,1,1,0,0
343525,Test,1,1,0,0,0
343583,Control,1,1,1,1,1
343737,Test,1,0,0,0,0
343881,Control,1,1,1,1,1
343906,Control,1,1,1,1,1
343935,Test,1,0,0,0,0
344514,Test,1,1,1,1,1
344840,Control,1,1,1,1,0
344960,Control,1,1,1,1,1
345640,Test,1,1,0,0,0
